gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1949623530																										RBCM:Botany:V174864									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V174864	V174864	2423	Harvey Janszen		1											PRESENT	sheet, pressed																		1994-08-14T00:00:00				1994	8	14	14/08/1994											NORTH_AMERICA				CA	British Columbia	Gulf Islands				60 m			60	60		On lawn; well established in several mowed lawns on island	48.798889	-123.178333				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/3152373								Malva neglecta Wallr.	Malva neglecta Wallr.							Plantae	Tracheophyta	Magnoliopsida	Malvales	Malvaceae		Malva	Malva			neglecta			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:39.715Z	60.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	3152373	3152373	6	7707728	220	941	6685	3152364		3152373	Malva neglecta	Malva neglecta Wallr.	Malva neglecta Wallr.		DWC_ARCHIVE	2022-09-08T20:46:39.715Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949623524																										RBCM:Botany:V174855									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V174855	V174855	02624A	Harvey Janszen		1											PRESENT	sheet, pressed																		1996-09-12T00:00:00				1996	9	12	12/09/1996											NORTH_AMERICA				CA	British Columbia	Gulf Islands				60 m			60	60		On floating Spaghnum mats at lake edge with Carex lasiocarpa, Dulichium arundinaceum, Rhynchospora alba; 100 plants with Drosera rotundifolia, Lycopus uniflorus	49.557222	-124.811111				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/2926759								Scutellaria galericulata L.	Scutellaria galericulata L.							Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae		Scutellaria	Scutellaria			galericulata			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:35.459Z	60.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2926759	2926759	6	7707728	220	408	2497	2926730		2926759	Scutellaria galericulata	Scutellaria galericulata L.	Scutellaria galericulata L.		DWC_ARCHIVE	2022-09-08T20:46:35.459Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.9_1	Comox-Strathcona	CAN.2.9.16_1	Comox-Strathcona K	LC
1949623519																										RBCM:Botany:V174860									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Red | COSEWIC: Threatened	RBCM:Botany:V174860	V174860	2428	Harvey Janszen		1											PRESENT	sheet, pressed																		1995-04-24T00:00:00				1995	4	24	24/04/1995											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Saturna Island: Brown ridge	Brown ridge	320 m			320	320			48.770833	-123.153056				UTM								Source																								Harvey Janszen					label BC Conservation Data Centre	https://www.gbif.org/species/3034856								Sanicula bipinnatifida Douglas ex Hooker	Sanicula bipinnatifida							Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae		Sanicula	Sanicula			bipinnatifida			SPECIES				DOUBTFUL		CDC Status + Synonymy updated 2016 Jan 21 (JC)	2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:39.754Z	320.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	3034856	3034856	6	7707728	220	1351	6720	3034831		3034856	Sanicula bipinnatifida	Sanicula bipinnatifida Douglas ex Hooker	Sanicula bipinnatifida Dougl. ex Hook.		DWC_ARCHIVE	2022-09-08T20:46:39.754Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949623518																										RBCM:Botany:V174845									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V174845	V174845	02589B	Harvey Janszen		1											PRESENT	sheet, pressed																		1996-09-02T00:00:00				1996	9	2	02/09/1996											NORTH_AMERICA				CA	British Columbia	Lower Fraser Valley		Marion Lake; North Alouette River: UBC Research Forest, just below Marion Lake	UBC Research Forest, just below Marion Lake	290 m			290	290		On sandy river shore dominated by Alnus rubra, Thuja plicata, Rubus spectabilis; 10 plants with Spirea douglasii, Physocarpus capitatus, Equisetum arvense, Lycopus uniflorus	49.295833	-122.545556				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/2701784								Juncus supiniformis Engelm.	Juncus supiniformis Engelm.							Plantae	Tracheophyta	Liliopsida	Poales	Juncaceae		Juncus	Juncus			supiniformis			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:39.693Z	290.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2701784	2701784	6	7707728	196	1369	5353	2701072		2701784	Juncus supiniformis	Juncus supiniformis Engelm.	Juncus supiniformis Engelm.		DWC_ARCHIVE	2022-09-08T20:46:39.693Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.14_1	Greater Vancouver	CAN.2.14.18_1	Maple Ridge	LC
1949623517																										RBCM:Botany:V174872									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V174872	V174872	2414	Harvey Janszen		1											PRESENT	sheet, pressed																		1985-04-17T00:00:00				1985	4	17	17/04/1985											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Saltspring Island; Maxwell, Mount: Mount Maxwell SW face	Mount Maxwell SW face	30 m			30	30			48.805278	-123.536111				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/5275079								Woodsia scopulina D.C.Eaton	Woodsia scopulina D.C. Eaton							Plantae	Tracheophyta	Polypodiopsida	Polypodiales	Woodsiaceae		Physematium	Woodsia			scopulina			SPECIES				SYNONYM			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:35.480Z	30.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	5275079	11127978	6	7707728	7228684	392	3229365	3229366		5644816	Physematium scopulinum	Physematium scopulinum subsp. scopulinum	Woodsia scopulina D.C. Eaton		DWC_ARCHIVE	2022-09-08T20:46:35.480Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.2_1	Capital F	NE
1949623507																										RBCM:Botany:V174861									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V174861	V174861	2427	Harvey Janszen		1											PRESENT	sheet, pressed																		1994-07-04T00:00:00				1994	7	4	04/07/1994											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Mayne Island: Pither Wilderness	Pither Wilderness	40 m			40	40			48.832222	-123.277778				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/3132590								Galinsoga ciliata (Raf.) S.F.Blake	Galinsoga quadriradiata Ruiz & Pav.							Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Galinsoga	Galinsoga			ciliata			SPECIES				SYNONYM			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:39.692Z	40.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	3132590	8298495	6	7707728	220	414	3065	3132547		8298495	Galinsoga quadriradiata	Galinsoga quadriradiata Ruiz & Pav.	Galinsoga ciliata (Raf.) Blake		DWC_ARCHIVE	2022-09-08T20:46:39.692Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949623500																										RBCM:Botany:V175335									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V175335	V175335	2598	Harvey Janszen		1											PRESENT	sheet, pressed																		1996-09-10T00:00:00				1996	9	10	10/09/1996											NORTH_AMERICA				CA	British Columbia	Vancouver Island				400 m			400	400		On peaty mud flat at lake edge with Juncus bulbosus, Carex flava; 5000 plants	48.576944	-123.573611				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/2726880								Carex flava L.	Carex flava L.							Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae		Carex	Carex			flava			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:35.515Z	400.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2726880	2726880	6	7707728	196	1369	7708	2721893		2726880	Carex flava	Carex flava L.	Carex flava L.		DWC_ARCHIVE	2022-09-08T20:46:35.515Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.10_1	Cowichan Valley	CAN.2.10.7_1	Cowichan Valley B	LC
1949623495																										RBCM:Botany:V175342									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V175342	V175342	2607	Harvey Janszen		1											PRESENT	sheet, pressed																		1996-09-11T00:00:00				1996	9	11	11/09/1996											NORTH_AMERICA				CA	British Columbia	Vancouver Island				270 m			270	270		On creekside in brushy alder forest with Salix sitchensis, Physocarpus capitatus; 5 plants with Torreychloa pauciflora	49.0875	-124.166667				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/5401429								Aster modestus Lindl.	Canadanthus modestus (Lindl.) G.L.Nesom							Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae		Canadanthus	Aster			modestus			SPECIES				SYNONYM			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:35.478Z	270.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	5401429	3137596	6	7707728	220	414	3065	3137595		3137596	Canadanthus modestus	Canadanthus modestus (Lindl.) G.L.Nesom	Aster modestus Lindl.		DWC_ARCHIVE	2022-09-08T20:46:35.478Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.18_1	Nanaimo	CAN.2.18.4_1	Nanaimo C	NE
1949623493																										RBCM:Botany:V175354									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V175354	V175354	02553C	Harvey Janszen		1											PRESENT	sheet, pressed																		1996-08-09T00:00:00				1996	8	9	09/08/1996											NORTH_AMERICA				CA	British Columbia	Gulf Islands				660 m			660	660		In boggy meadow dominated by Ledum groenlandicum, Sphagnum spp., Cladina sp., with Juncus falcatus; population of 10 plants with Hypericum anagalloides	49.603333	-124.29				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/2650159								Botrychium virginianum (L.) Sw.	Botrypus virginianus (L.) Michx.							Plantae	Tracheophyta	Polypodiopsida	Ophioglossales	Ophioglossaceae		Botrypus	Botrychium			virginianum			SPECIES				SYNONYM			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:39.911Z	660.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2650159	7851429	6	7707728	7228684	393	6627	7886177		7851429	Botrypus virginianus	Botrypus virginianus (L.) Michx.	Botrychium virginianum (L.) Sw.		DWC_ARCHIVE	2022-09-08T20:46:39.911Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.23_1	Powell River	CAN.2.23.6_1	Powell River D	NE
1949623491																										RBCM:Botany:V175328									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V175328	V175328	2634	Harvey Janszen		1											PRESENT	sheet, pressed																		1996-10-30T00:00:00				1996	10	30	30/10/1996											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Saltspring Island: 6.0 kilometre Lake	6.0 kilometre Lake	485 m			485	485		On Sphagnum islands in rocky shored lake with Ledum groenlandicum, Kalmia microphylla, Carex viridula; 100 plants with Carex exsiccata, Rhynchospora alba, Carex echinata, Agrostis scabra	48.759167	-123.493889				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/2722696								Carex arcta Boott	Carex arcta Boott							Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae		Carex	Carex			arcta			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:39.651Z	485.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2722696	2722696	6	7707728	196	1369	7708	2721893		2722696	Carex arcta	Carex arcta Boott	Carex arcta Boott		DWC_ARCHIVE	2022-09-08T20:46:39.651Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.2_1	Capital F	LC
1949623490																										RBCM:Botany:V175332									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V175332	V175332	2594	Harvey Janszen		1											PRESENT	sheet, pressed																		1996-09-02T00:00:00				1996	9	2	02/09/1996											NORTH_AMERICA				CA	British Columbia	Lower Fraser Valley		Loon Lake: UBC Research Forest	UBC Research Forest	380 m			380	380		On steeply sloping sandy lake shore, 20 - 50 centimeters under water with Isoetes echinospora and Sparganium emersum; 100 plants with Potamogeton natans, Nuphar polysepalum; on shore: Spiraea douglasii, Myrica gale	49.307222	-122.595556				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/4926451								Isoetes echinospora Durand	Isoetes echinospora Dur.							Plantae	Tracheophyta	Lycopodiopsida	Isoetales	Isoetaceae		Isoetes	Isoetes			echinospora			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:39.896Z	380.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	9064809	9064809	6	7707728	245	951	3074	2688248		9064809	Isoetes echinospora	Isoetes echinospora Durand	Isoetes echinospora Dur.		DWC_ARCHIVE	2022-09-08T20:46:39.896Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.14_1	Greater Vancouver	CAN.2.14.18_1	Maple Ridge	NE
1949623488																										RBCM:Botany:V175325									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V175325	V175325	2612	Harvey Janszen		1											PRESENT	sheet, pressed																		1996-09-11T00:00:00				1996	9	11	11/09/1996											NORTH_AMERICA				CA	British Columbia	Vancouver Island				270 m			270	270		On shallow soil with some rock outcrops, in hydro-cut with Pseudotsuga menziesii, Gaultheria shallon, Cytisus scoparius; 150 plants with Tsuga heterophylla, Vulpia microstachys, Bromus spp.	49.091667	-124.036111				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/2882619								Arctostaphylos columbiana Piper	Arctostaphylos columbiana Piper							Plantae	Tracheophyta	Magnoliopsida	Ericales	Ericaceae		Arctostaphylos	Arctostaphylos			columbiana			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:35.452Z	270.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2882619	2882619	6	7707728	220	1353	2505	2882486		2882619	Arctostaphylos columbiana	Arctostaphylos columbiana Piper	Arctostaphylos columbiana Piper		DWC_ARCHIVE	2022-09-08T20:46:35.452Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.18_1	Nanaimo	CAN.2.18.4_1	Nanaimo C	LC
1949623484																										RBCM:Botany:V175334									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V175334	V175334	2597	Harvey Janszen		1											PRESENT	sheet, pressed																		1996-09-02T00:00:00				1996	9	2	02/09/1996											NORTH_AMERICA				CA	British Columbia	Lower Fraser Valley		Blaney Lake: UBC Research Forest	UBC Research Forest	370 m			370	370		Among floating Sphagnum mat with Drosera rotundifolia and Rhynchospora alba; 30 plants with Oxycoccus oxycoccos, Drosera anglica, Kalmia microphylla	49.297222	-122.578889				UTM																																Harvey Janszen						https://www.gbif.org/species/2688345								Lycopodiella inundata (L.) Holub	Lycopodiella inundata (L.) Holub							Plantae	Tracheophyta	Lycopodiopsida	Lycopodiales	Lycopodiaceae		Lycopodiella	Lycopodiella			inundata			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:39.750Z	370.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	2688345	2688345	6	7707728	245	421	6725	2688338		2688345	Lycopodiella inundata	Lycopodiella inundata (L.) Holub	Lycopodiella inundata (L.) Holub		DWC_ARCHIVE	2022-09-08T20:46:39.750Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.14_1	Greater Vancouver	CAN.2.14.18_1	Maple Ridge	LC
1949623478																										RBCM:Botany:V175327									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Yellow	RBCM:Botany:V175327	V175327	2632	Harvey Janszen		1											PRESENT	sheet, pressed																		1996-09-29T00:00:00				1996	9	29	29/09/1996											NORTH_AMERICA				CA	British Columbia	Gulf Islands		Saturna Island: Wood Duck pond	Wood Duck pond	45 m			45	45		In shallow pond with standing dead trees dominated by Scirpus microcarpus, Oenanthe sarmentosa, Lemna minor; 1000 plants with Mentha arvensis, Carex obnupta	48.799444	-123.174167				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/5333331								Ceratophyllum echinatum A.Gray	Ceratophyllum echinatum A. Gray							Plantae	Tracheophyta	Magnoliopsida	Ceratophyllales	Ceratophyllaceae		Ceratophyllum	Ceratophyllum			echinatum			SPECIES				ACCEPTED		CDC Status updated 2016 Feb 02 (JC)	2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:35.505Z	45.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	5333331	5333331	6	7707728	220	7224003	2425	2882396		5333331	Ceratophyllum echinatum	Ceratophyllum echinatum A.Gray	Ceratophyllum echinatum A. Gray		DWC_ARCHIVE	2022-09-08T20:46:35.505Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.3_1	Capital G	NE
1949623461																										RBCM:Botany:V175331									en	CC_BY_4_0											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PRESERVED_SPECIMEN			Conservation Status:CDC: Not Listed	RBCM:Botany:V175331	V175331	2637	Harvey Janszen		1											PRESENT	sheet, pressed																		1996-10-30T00:00:00				1996	10	30	30/10/1996											NORTH_AMERICA				CA	British Columbia	Gulf Islands				310 m			310	310		In shallow pools at low water in reservoir with Potamogeton robbinsii, Sparganium emersum; 100 plants with Nuphar polysepalum, Sium suave	48.823889	-123.535556				UTM								Source																								Harvey Janszen						https://www.gbif.org/species/5301231								Potamogeton obtusifolius Mert. & W.D.J.Koch	Potamogeton obtusifolius Mert.& W.D.J. Koch							Plantae	Tracheophyta	Liliopsida	Alismatales	Potamogetonaceae		Potamogeton	Potamogeton			obtusifolius			SPECIES				ACCEPTED			2d18c666-ee2b-40a3-a708-280ea19c0fbc	CA	2022-09-08T20:46:35.481Z	310.0						COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION		true	false	5301231	5301231	6	7707728	196	551	6721	2756560		5301231	Potamogeton obtusifolius	Potamogeton obtusifolius Mert. & W.D.J.Koch	Potamogeton obtusifolius Mert.& W.D.J. Koch		DWC_ARCHIVE	2022-09-08T20:46:35.481Z	2022-04-25T07:53:32.309Z	false		CAN	Canada	CAN.2_1	British Columbia	CAN.2.3_1	Capital	CAN.2.3.2_1	Capital F	LC
