gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1949634960																										RBCM:Botany:V186581									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186581	V186581	2893	Harvey Janszen		1												sheet, pressed								HJ: single clump.											1998-08-01				1998	08	01	01/08/1998											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: Winter Cove Park	Winter Cove Park	0		0 m					0	1			48.8125	-123.1883333					10U 5406630N 486180E			UTM								Source																								Adolf Ceska						https://www.gbif.org/species/5341461								Lycopus americanus Muhl. ex Bart.	Lycopus americanus Muhl. ex Bart.							Plantae	Spermatophyta	Dicotyledonae	Lamiales	Lamiaceae		Lycopus				americanus			species		Muhl. ex Bart.			accepted		
1949634954																										RBCM:Botany:V186599									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186599	V186599	2903	Harvey Janszen		1												sheet, pressed								HJ: about 50 clumps.											1999-05-23				1999	05	23	23/05/1999											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: N-slope of un-named hill	N-slope of un-named hill	220		220 m					220	220		On N-facing mossy bald with Allium cernuum, Dodecatheon pulchellum, Myosotis discolor, Saxifraga rufidula, Sellaginella wallacei, Montia fontana, Minuartia tenella, & Linanthus bicolor.							10U 5403862N 486356E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/2651595								Aspidotis densa (Brackenr.) Lellinger	Aspidotis densa (Brackenr.) Lellinger							Plantae	Polypodiophyta	Polypodiopsida	Polypodiales	Pteridaceae		Aspidotis				densa			species		(Brackenr.) Lellinger			accepted		
1949634941																										RBCM:Botany:V186587									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186587	V186587	2916	Harvey Janszen		1												sheet, pressed								HJ: flowers all very bright and unusually large; 800+ plants around 30m x 5m pool.											1999-07-06				1999	07	06	06/07/1999											North America				Canada	CA	British Columbia	Gulf Islands		Texada Island: main Anderson Bay Rd.	main Anderson Bay Rd.	650		650 m					650	650		On drying shore of small pothole, flat with Carex exsiccata, C. kelloggii, Veronica scutellata, Alopecurus geniculatus, Equisetum arvense.	49.10694444	-124.2936111					10U 5495712N 406536E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/5331355								Viola palustris L.	Viola palustris L.							Plantae	Spermatophyta	Dicotyledonae	Malpighiales	Violaceae		Viola				palustris			species		L.			accepted		
1949634935																										RBCM:Botany:V186580									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186580	V186580	2894	Harvey Janszen		1												sheet, pressed								HJ: 4 square m of Azolla in creek, no other colonies found in 2km of creek, pond, and reservoir, possibly imported in with other aquatic garden plants.											1998-09-05				1998	09	05	05/09/1998											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: in private garden near reservoir	in private garden near reservoir	55		55 m					55	55		In Typha latifolia fen and on open mud flats; with Scirpus microcarpus, Chenopodium rubrum, Veronica beccabunga, Atriplex patula, & Oenanthe sarmentosa.	48.79388889	-123.1827778					10U 5404552N 486570E			UTM								Source																								Adolf Ceska						https://www.gbif.org/species/2650107								Azolla filiculoides Lam.	Azolla filiculoides Lam.							Plantae	Polypodiophyta	Polypodiopsida	Salviniales	Salviniaceae		Azolla				filiculoides			species		Lam.			accepted		
1949634934																										RBCM:Botany:V186592									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186592	V186592	2910	Harvey Janszen		1												sheet, pressed																			1999-07-04				1999	07	04	04/07/1999											North America				Canada	CA	British Columbia	Gulf Islands		Texada Island: Anderson Bay Road	Anderson Bay Road	590		590 m					590	590		On boggy creek bank with Carex viridula, Myosotis laxa, Prunella vulgaris, Leucanthemum vulgaris, Fragaria vesca, Ranunculus uncinatus, & Cerastium glomeratum; slope 5%; aspect N90E.	49.59166667	-124.2816667					10U 5494030N 407366E			UTM								Source																								Bruce Ford		2006-01-01			IDD:  20060000; Ford from Herbarium of the University of Manitoba (WIN).	https://www.gbif.org/species/2729018								Carex leptalea Wahlenb. ssp. leptalea								Plantae	Spermatophyta	Monocotyledonae	Poales	Cyperaceae		Carex				leptalea	leptalea		subspecies					accepted		
1949634929																										RBCM:Botany:V186576									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186576	V186576	2886	Harvey Janszen		1												sheet, pressed								HJ: CWHxm 03; also with Melica subulata & Galium triflorum; 20 plants mixed with L. cordata.											1998-05-09				1998	05	09	09/05/1998											North America				Canada	CA	British Columbia	Gulf Islands				290		290 m					290	290		In mossy-floored, structural stage 6 Pseudotsuga menziesii forest with much more abundant L. cordata; slope 25% N05E, Tsuga heterophylla, Kindbergia oregana, & Festuca occidentalis.	48.77833333	-123.1547222					10U 5402840N 488640E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/5314331								Listera caurina Piper	Neottia banksiana Rchb.f.							Plantae	Spermatophyta	Monocotyledonae	Asparagales	Orchidaceae		Listera				caurina			species		Piper			synonym		
1949634928																										RBCM:Botany:V186593									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186593	V186593	2909	Harvey Janszen		1												sheet, pressed								HJ: 50 plants observed.											1999-07-04				1999	07	04	04/07/1999											North America				Canada	CA	British Columbia	Gulf Islands		Texada Island: Angel Lake	Angel Lake	575		575 m					575	575		On gravelly shore, up to 40cm deep with carex kelloggii, Dulichium arundinaceum, C.lasiocarpa, Potamogeton amplexifolius, & Brasenia schreberi; flat.							10U 5493680N 408160E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/2722942								Carex canescens L.	Carex canescens L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Cyperaceae		Carex				canescens			species		L.			accepted		
1949634926																										RBCM:Botany:V186589									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Blue	RBCM:Botany:V186589	V186589	2914	Harvey Janszen		1												sheet, pressed								HJ: aspect S45W; also with Drosera rotundifolia, Ledum  groenlandicum, Ribes lacustre, Thuja plicata, & Pseudotsuga menziesii; >150 plants over 10m x 70m area.											1999-07-06				1999	07	06	06/07/1999											North America				Canada	CA	British Columbia	Gulf Islands		Texada Island: between Anderson Bay Road and Cook Bay Road	between Anderson Bay Road and Cook Bay Road	580		580 m					580	580		In cranberry bog below Typha latifolia marsh with Oxycoccus oxycoccus dominating with Senecio indecorus, Ophioglossum pusillum, Botrychium multifidum, B. virginianum; 10% slope.	49.59472222	-124.2922222					10U 5494353N 406580E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/2650158								Botrychium ascendens W.H. Wagner	Botrychium ascendens W.H. Wagner							Plantae	Polypodiophyta	Polypodiopsida	Ophioglossales	Ophioglossaceae		Botrychium				ascendens			species		W.H. Wagner			accepted		CDC Status + Synonymy updated 2016 Jan 25 (JC)
1949634924																										RBCM:Botany:V186600									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186600	V186600	2902	Harvey Janszen		1												sheet, pressed								HJ: 36 plants in 3m x 4m square area.											1999-05-01				1999	05	01	01/05/1999											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: Brown Ridge, summit, Mt. Warburton Pyke	Brown Ridge, summit, Mt. Warburton Pyke	400		400 m					400	400		On grassy flat at summit with scattered Douglas-fir Luzula multiflora, Hypochaeris radicata, Danthonia californica, Lotus micranthus, Poa sp., Anthoxanthum odoratum; flat.	48.76666667	-123.1666667					10U 5402394N 487354E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/5331199								Viola adunca J.E. Smith	Viola adunca J.E. Smith							Plantae	Spermatophyta	Dicotyledonae	Malpighiales	Violaceae		Viola				adunca			species		J.E. Smith			accepted		
1949634921																										RBCM:Botany:V186602									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186602	V186602	2900	Harvey Janszen		1												sheet, pressed								HJ: 10 plants.											1999-04-28				1999	04	28	28/04/1999											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: East Point, 150m SE of point on shoreline	East Point, 150m SE of point on shoreline	10		10 m					10	10		On seepy bare rock outcrop on coastal bluff, on thinly vegetated slope about 5m back from sandstone sea edge with Plantago elongata, Myosurus minimus and Aira praecox; 5% slope S80E.	48.78333333	-123.05					10U 5403480N 496730E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/5384301								Montia howellii S. Wats.	Montia howellii S. Wats.							Plantae	Spermatophyta	Dicotyledonae	Caryophyllales	Montiaceae		Montia				howellii			species		S. Wats.			accepted		
1949634919																										RBCM:Botany:V186603									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Blue	RBCM:Botany:V186603	V186603	2898	Harvey Janszen		1												sheet, pressed								HJ: Approximately 500 plants observed along 400m ridge slope.											1999-04-01				1999	04	01	01/04/1999											North America				Canada	CA	British Columbia			Saturna Island: Brown Ridge, E of Summit	Brown Ridge, E of Summit	320		320 m					320	320		On ledges and in pockets of soil on steep S-facing cliffs with Montia perfoliata; 60% slope; S aspect.	48.76666667	-123.1666667					10U 5401990N 488680E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/3054087								Idahoa scapigera (Hook.) A. Nels. & J.F. Macbr.	Idahoa scapigera (Hook.) A. Nels. & J.F. Macbr.							Plantae	Spermatophyta	Dicotyledonae	Brassicales	Brassicaceae		Idahoa				scapigera			species		(Hook.) A. Nels. & J.F. Macbr.			accepted		CDC Status + Synonymy updated 2016 Jan 26 (JC)
1949634884																										RBCM:Botany:V186586									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Red	RBCM:Botany:V186586	V186586	2871	Harvey Janszen		1												sheet, pressed								HJ: 35 pls observed along eroded earth edge of sandstone cliff.											1998-03-29				1998	03	29	29/03/1998											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: East Point	East Point	20		20 m					20	20		In shallow sandy dirt over sandstone, open bluff above sea, slope 40%, aspect S60E, associated with Aira caryophyllea, A. praecox, & Aphanes occidentalis.	48.7825	-123.0455556					10U 5403280N 496650E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/8161809								Crassula connata (Ruiz & Pavon) Berger var. connata	Crassula connata (Ruiz & Pav.) A.Berger							Plantae	Spermatophyta	Dicotyledonae	Saxifragales	Crassulaceae		Crassula				connata	connata		variety					synonym		CDC Status + Synonymy updated 2016 Jan 19 (JC)
1949634861																										RBCM:Botany:V186584									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186584	V186584	2888	Harvey Janszen		1												sheet, pressed								HJ: CWHxm 03; 150 plants observed; also associated with Fontinalis antipyretica.											1998-05-16				1998	05	16	16/05/1998											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: Staples Rd., 2.7km above Ecological Reserve #15	Staples Rd., 2.7km above Ecological Reserve #15	300		300 m					300	300		In small sedge fen in structural stage 5 Pseudotsuga menziesii - Carex obnupta - Athyrium filix-femina forest on open mud in drying fen, flat with Callitriche heterophylla.	48.77638889	-123.1569444					10U 5402610N 488464E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/3046240								Cardamine occidentalis (S. Wats. ex B.L. Robins.) Howell	Cardamine occidentalis (S. Wats. ex B.L. Robins.) Howell							Plantae	Spermatophyta	Dicotyledonae	Brassicales	Brassicaceae		Cardamine				occidentalis			species		(S. Wats. ex B.L. Robins.) Howell			accepted		
1949634860																										RBCM:Botany:V186605									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186605	V186605	2897	Harvey Janszen		1												sheet, pressed								HJ: also with Mimulus guttatus and Collinsia parviflora; 20 plants observed.											1999-04-01				1999	04	01	01/04/1999											North America				Canada	CA	British Columbia			Saturna Island: Brown Ridge, E of Summit	Brown Ridge, E of Summit	320		320 m					320	320		On ledges and in pockets of soil on steep S-facing cliffs with Montia perfoliata; 60% slope; S aspect.	48.76666667	-123.1666667					10U 5401990N 488680E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/5384301								Montia howellii S. Wats.	Montia howellii S. Wats.							Plantae	Spermatophyta	Dicotyledonae	Caryophyllales	Montiaceae		Montia				howellii			species		S. Wats.			accepted		
1949634843																										RBCM:Botany:V186585									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186585	V186585	2887	Harvey Janszen		1												sheet, pressed								HJ: CWHxm03; 10 plants observed.											1998-05-16				1998	05	16	16/05/1998											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: Staples Rd., 2.7km above Ecological Reserve #15	Staples Rd., 2.7km above Ecological Reserve #15	300		300 m					300	300		In roadside ditch in structural stage 5 Pseudotsuga menziesii forest - Gaultheria shallon forest with Elymus glaucus, Veronica serpyillifolia, Senecio jacobei & Prunella vulgaris, slope 5% S30W.	48.77638889	-123.1572222					10U 5402595N 488444E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/6428001								Epilobium hornemannii Reichenb. ssp. hornemannii								Plantae	Spermatophyta	Dicotyledonae	Myrtales	Onagraceae		Epilobium				hornemannii	hornemannii		subspecies					accepted		
1949634832																										RBCM:Botany:V186595									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186595	V186595	2907	Harvey Janszen		1												sheet, pressed								HJ: 20 clumps.											1999-07-04				1999	07	04	04/07/1999											North America				Canada	CA	British Columbia	Gulf Islands		Texada Island: Angel Lake	Angel Lake	575		575 m					575	575		On gravelly shore, up to 40cm deep with carex kelloggii, Dulichium arundinaceum, C.lasiocarpa, Potamogeton amplexifolius, & Brasenia schreberi; flat.							10U 5493680N 408160E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/2705493								Glyceria borealis (Nash) Batch.	Glyceria borealis (Nash) Batch.							Plantae	Spermatophyta	Monocotyledonae	Poales	Poaceae		Glyceria				borealis			species		(Nash) Batch.			accepted		
1949634825																										RBCM:Botany:V186578									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Red	RBCM:Botany:V186578	V186578	2890	Harvey Janszen		1												sheet, pressed								HJ: ca. 200 plants over 200 x 300m area; Bromus sterilis & B. hordeaceus associates: Vulpia myuros, Aira caryophyllea; F.L. calls it sp. quadrivulnera, April 2000.											1998-06-14				1998	06	14	14/06/1998											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: Brown ridge	Brown ridge	320		320 m					320	320		On dry, open, S-facing, grassy bluff near ridge line; slope 10% on ridge to 50% downhill; aspect S10W; dom's include Anthoxanthum odoratum.	48.76666667	-123.1666667					10 5402060N 488406E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/5544928								Clarkia purpurea (Curtis) Nels. & Macbr. ssp. quadrivulnera (Dougl. ex Lindl.) H.F. & M.E. Lewis	Clarkia purpurea (Dougl. ex Lindl.) H.F. & M.E. Lewis							Plantae	Spermatophyta	Dicotyledonae	Myrtales	Onagraceae		Clarkia				purpurea	quadrivulnera		subspecies		(Dougl. ex Lindl.) H.F. & M.E. Lewis			accepted		CDC Status + Synonymy updated 2016 Jan 19 (JC)
1949634822																										RBCM:Botany:V186574									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186574	V186574	2892	Harvey Janszen		1												sheet, pressed																			1998-07-29				1998	07	29	29/07/1998											North America				Canada	CA	British Columbia	Gulf Islands		Tumbo Island: near Saturna Island, central marsh	near Saturna Island, central marsh	1		1 m					1	1		Abundant in several-ha. fresh water marsh where water depth >1m deep, flat, Typha latifolia around open water with Lemna minor.	48.795	-123.0716667					10U 5404670N 494740E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/6388976								Potamogeton filiformis Pers.	Stuckenia filiformis (Pers.) Börner							Plantae	Spermatophyta	Monocotyledonae	Alismatales	Potamogetonaceae		Potamogeton				filiformis			species		Pers.			synonym		
1949634816																										RBCM:Botany:V186596									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186596	V186596	2906	Harvey Janszen		1												sheet, pressed								HJ: 5 clumps, 150 stems observed.											1999-07-04				1999	07	04	04/07/1999											North America				Canada	CA	British Columbia	Gulf Islands		Texada Island: Bob's Lake campground	Bob's Lake campground	650		650 m					650	650		On mossy forest floor in western hemlock-lodgepole pine with Dicranum fuscescens, Pleurozium schreberi, Cladonia ochrochlora (structural stage 6 forest); slope 5%; aspect N15E.							10U 5495274N 406561E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/2797344								Corallorhiza maculata (Raf.) Raf. ssp. mertensiana (Bong.) Calder & Taylor								Plantae	Spermatophyta	Monocotyledonae	Asparagales	Orchidaceae		Corallorhiza				maculata	mertensiana		subspecies		(Bong.) Calder & Taylor			synonym		
1949634811																										RBCM:Botany:V186583									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186583	V186583	2891	Harvey Janszen		1												sheet, pressed								HJ: 20 plants in two small clumps.											1998-07-07				1998	07	07	07/07/1998											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: just E of Boat pass	just E of Boat pass	1		1 m					1	1			48.81138889	-123.1808333					10U 540660N 486720E			UTM								Source																								Kendrick Marr		2014-11-20			Reviewed for VFBC	https://www.gbif.org/species/6363740								Sagina maxima A. Gray ssp. crassicaulis (S. Wats.) Crow	Sagina maxima (S. Wats.) Crow							Plantae	Spermatophyta	Dicotyledonae	Caryophyllales	Caryophyllaceae		Sagina				maxima	crassicaulis		subspecies		(S. Wats.) Crow			accepted		
1949634806																										RBCM:Botany:V186597									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186597	V186597	2905	Harvey Janszen		1												sheet, pressed								HJ: also with Platanthera hyperborea; 50 plants observed.											1999-07-03				1999	07	03	03/07/1999											North America				Canada	CA	British Columbia	Gulf Islands		Texada Island: bog below Anderson Bay	bog below Anderson Bay	610		610 m					610	610		In Carex, Typha latifolia fen with Carex disperma, C. rostrata, Juncus ensifolius, Trientalis arctica, Ranunculus uncinatus, Stellaria calycantha, Montia sibirica, & R. flammula; flat.							10U 5492661N 409176E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/2865280								Triglochin palustris L.	Triglochin palustris L.							Plantae	Spermatophyta	Monocotyledonae	Alismatales	Juncaginaceae		Triglochin				palustris			species		L.			accepted		
1949634798																										RBCM:Botany:V186579									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186579	V186579	2895	Harvey Janszen		1												sheet, pressed								HJ: 15 plants observed; also with Rumex conglomeratus, Solanum dulcamera, & Torreyochloa pauciflora; all plants heavily deer-browsed.											1998-09-20				1998	09	20	20/09/1998											North America				Canada	CA	British Columbia	Gulf Islands		Saturna Island: Winter Cove Park, at bridge, at E, N and W sides of fen	Winter Cove Park, at bridge, at E, N and W sides of fen	0		0 m					0	0		In Typha latifolia fen and on open mud flats; with Scirpus microcarpus, Chenopodium rubrum, Veronica beccabunga, Atriplex patula, & Oenanthe sarmentosa.	48.8125	-123.1872222					10U 5406621N 486261E			UTM								Source																								Adolf Ceska		1999-03-31				https://www.gbif.org/species/5392174								Bidens frondosa L.	Bidens frondosa L.							Plantae	Spermatophyta	Dicotyledonae	Asterales	Asteraceae		Bidens				frondosa			species		L.			accepted		
1949634797																										RBCM:Botany:V186594									en	https://creativecommons.org/licenses/by/4.0/legalcode											Royal BC Museum							PhysicalObject		http://grbio.org/cool/gayt-20cg			RBCM	V	Royal BC Museum - Botany Collection	Royal BC Museum	PreservedSpecimen			Conservation Status:CDC: Not Listed	RBCM:Botany:V186594	V186594	2908	Harvey Janszen		1												sheet, pressed								HJ: 50 plants observed.											1999-07-04				1999	07	04	04/07/1999											North America				Canada	CA	British Columbia	Gulf Islands		Texada Island: Angel Lake	Angel Lake	575		575 m					575	575		On gravelly shore, up to 40cm deep with carex kelloggii, Dulichium arundinaceum, C.lasiocarpa, Potamogeton amplexifolius, & Brasenia schreberi; flat.							10U 5493680N 408160E			UTM								Source																								Harvey Janszen						https://www.gbif.org/species/2722942								Carex canescens L.	Carex canescens L.							Plantae	Spermatophyta	Monocotyledonae	Poales	Cyperaceae		Carex				canescens			species		L.			accepted		
